Glorious Kids,"No.5/1, Eagle Street, Langford Road, Bangalore - 560025, Near Dr Agarwals Eye Hospital",+(91)-80-33055722,,2004,3.9,"Schools , Kindergartens , Montessori Schools , Montessori Teachers Training Institutes , Nursery Schools , Montessori International"
Akshara Montessori House Of Children,"Bagalur Main Road,Sathnur, Yelahanka, Bangalore - 560064",+(91)-80-39200299,,2006,4.2,"Schools , Montessori Schools , Montessori International"
Janani Public School,"Survey no.43, Government College Road, Kadugodi, Bangalore - 560067, Opposite To Sai Durga Apartments",+(91)-80-33792469,http://www.jananischool.org,2015,3.5,"CBSE Schools , Schools , Kindergartens , Montessori Schools , Nursery Schools"
B M Valley School,"No.8/1, Panthara Palya, Mysore Road, Bangalore - 560039, Near Nayandanahalli Bus Stop",+(91)-80-33082365,,2001,3.8,"CBSE Schools , Schools , ICSE Schools , Kindergartens , Montessori Schools , Schools State Syllabus , Nursery Schools , English Medium Schools , Schools Nursery To VII , Schools Nursery To X"
Euro Kids,"Jnana, No : 24,Swarna,Papanna Road, Telecom Lyt, Ashwathnagar, New Thippasandra, Bangalore - 560075",+(91)-80-33792438,,,3.5,"Schools , Kindergartens , Nursery Schools"
Gokul Convent,"No 538, 63rd Cross, 5th Block, Rajajinagar, Rajajinagar, Bangalore - 560010, Near Bashyam Circle",+(91)-80-39628825,,1994,3.9,"CBSE Schools , Schools , Kindergartens , Montessori Schools , Schools State Syllabus , Baby Sitters , Convent Schools"
MVJ International School,"Chowdeshwari Temple Street, Marathahalli, Bangalore - 560037, Near Ganesha Temple",+(91)-80-33090464,http://www.mvjinternationalschool.com,2010,4.1,"CBSE Schools , Schools , International Schools , English Medium Schools"
Miacasa Play School,"No.7, 16th Cross, 7th Main, Malleswaram, Bangalore - 560003, Near Reliance Fresh And Chitrapur Apart...",+(91)-80-33539014,http://www.miacasa.co.in,2015,5.0,"Schools , Kindergartens , Day Care Centres , Montessori Schools , Playgroups , Baby Sitters , Nursery Schools"
Gnan Srishti School Of Excellence,"19th Main, 17th Cross, Sector 1, Hsr Layout, Bangalore - 560102, Near Hsr Water Tank",+(91)-80-33050196,http://www.gsshsr.com,2008,3.9,"Schools , ICSE Schools , Kindergartens , Day Care Centres , Montessori Schools , Nursery Schools , English Medium Schools , Schools Nursery To X"
Euro Kids,"No.1258, 27th Main, 7th Cross, 1st Phase, J P Nagar, Bangalore - 560078, Behind R V Dental College, ...",+(91)-80-33080802,http://www.eurokidsjpnagar.com,1993,4.2,"Schools , Kindergartens , Playgroups"
Artshaala Fine Arts Studio,"No.2/4,2nd And 3rd Floor, 80 Feet Road, Ashwath Nagar Main Road, Poojari Layout, Rmv Extension 2nd S...",+(91)-80-33619660,http://www.artshaalabangalore.com,2013,3.8,"Schools , Summer Camps , Institutes , Yoga Classes , Dance Classes , Music Classes , Music Classes For Guitar , Yoga Classes For Ladies , Dance Classes For Western Dance , Music Classes For Vocal , Dance Classes For Bharatnatyam , Drawing Classes , Arts & Crafts Classes , Acting Classes , Yoga Classes At Home , Music Classes For Keyboard , Institutes For Personality Development , Painting Classes , Dance Classes For Children , Film Institutes , Dance Classes For Bollywood , Dance Classes For Salsa , Music Classes For Classical , Power Yoga Classes , Dance Classes For Classical Dance , Embroidery Classes , Violin Classes , Dance Classes For Belly Dance , Music Classes For Drumset , Meditation Classes , Dance Classes For Kathak , Music Classes For Piano , Music Classes For Flute , Corporate Training Services , Music Classes For Carnatic , Dance Classes For Contemporary Dance , Dance Classes For Hip Hop , Music Classes For Veena , Music Classes For Tabla , Private Music Classes For Guitar , Fine Art Institutes , Yoga Classes For Children , Music Classes For Instrumental , Music Classes For Sitar , Music Classes For Western Music , Sketching Classes , Dance Classes For Freestyle , Music Classes For Mouth Organ , Institutes For Film Making , Acting Classes For Children , Music Classes For Saxophone , Music Classes For Harmonium , Music Classes For Mridangam , Dance Classes For Kuchipudi , Music Classes For Vocal Semi Classical Music , Institutes For Dance , Art Schools , Dance Classes For Folk , Institutes For Voice Acting , Music Classes For Vocal South Indian Music , Writing Creative , Freestyle Dance Classes , Music Classes For Mandolin , Music Classes For Indian Music , Dance Classes For B Boying , Music Classes For Trumpet , Dance Classes For Yakshagana , Music Classes For Bengali Music , Music Classes For Western Rock Music , Music Classes For Hindi Bhajan , Dance Performance , Jazz Dance Classes , Online Music Classes , Music Classes Sarangi , Music Classes For Jal Tarang , Music Classes For Rhymes , Music Classes For Nagaswaram , Dance Classes For Fusion , Dance Classes For Rock N Roll , Music Classes For Ghatam , Music Classes For Rhythm Pad , Music Classes For Western Classical Music , Music Classes For Marathi Bhajans , Power Yoga Classes For Gents , Private Music Classes For Vocal , Music Classes Backpiper , Music Classes For Dholak , Dance Classes For Waltz"
Nitte International School,"No.12, Mylappanahalli, Yelahanka, Bangalore - 560064, Near Yelahanka Hessarghatta Hobli",+(91)-80-39629582,http://www.nis.ac.in,2007,3.9,"CBSE Schools , Schools , Kindergartens , Boarding Schools , International Schools , Nursery Schools"
Malgudi Vidyanikethan,"No.340 And 381, 6th Main,2nd Stage,7th Block, Nagarbhavi, Bangalore - 560072, Near Vasan Eye Care",+(91)-80-33568644,,2013,4.4,"CBSE Schools , Schools , Nursery Schools"
Euro Kids,"No 36, 3rd Cross, Abbayya Layout,Pwd Road, Mahadevapura, Bangalore - 560048",+(91)-80-33792724,,,4.0,"Schools , Kindergartens , Montessori Schools , Nursery Schools"
Euro Kids,"M/S Shree Education Soceity No 19, 2nd Main Rd, 2nd Main, 6th Cross, Mariyappanpalya,Jagath Joythi L...",+(91)-80-33563668,,,4.0,"Schools , Kindergartens , Day Care Centres , Montessori Schools , Nursery Schools"
Planet Kids,"No.7/11,Anugraha, 1st Cross Road,3rd Block, Kumara Park West, Bangalore - 560020, Behind Mahalakshmi...","+(91)-80-32719898 , +(91)-9844458586",,2004,4.1,"Schools , Kindergartens , Montessori Schools , Playgroups , Nursery Schools , Summer Camps"
Bachpan A Play School,"Plot No.29, 4th Main,Church Street,Munireddy Layout, Horamavu, Bangalore - 560043, Close Shoba Store...",+(91)-80-39557805,http://www.bachpanglobal.com,2012,4.4,"Schools , Kindergartens , Day Care Centres , Montessori Schools , Montessori Teachers Training Institutes , Language Classes For Kannada , Teacher Training Institutes , Nursery Teacher Training Institutes , Nursery Schools"
Precious Kids And Gyan Sarowar School,"No.7/C, Lumbini Garden, Hebbal, Bangalore - 560024, Opposite Chaitanya Hospital",+(91)-80-33538902,,2010,3.5,"Schools , Kindergartens , Day Care Centres , Home Tutors , Montessori Schools , Playgroups , Baby Sitters , Nursery Schools , Home Tutors For School , Tutorials For Middle School"
Little Lillys English Public School,"No.13, 8th Main,4th Block,Bel Layout, Vidyaranyapura, Bangalore - 560097, Near Post Office",+(91)-80-33056978,,2005,3.6,"Schools , ICSE Schools , Kindergartens , Montessori Schools , Schools State Syllabus , Nursery Schools , English Medium Schools"
Royal Public School,"No 38, 2nd Block, Hbr Layout, Bangalore - 560043, Behind Bda Complex",+(91)-80-33539394,,2009,5.0,"Schools , ICSE Schools , Kindergartens , Montessori Schools , Public Schools , Nursery Schools"
Euro Kids,"No.6, Ground Floor, Obamma Lane, S R Layout, Murugeshpalya, Bangalore - 560017, Near To Omega Health...","+(91)-80-33532505 , 18002095656",http://www.eurokidsindia.com,2013,4.2,"Schools , Kindergartens , Montessori Schools"
Shanti Juniors,"No.17, SAI Krupa, Lane Next HDFC Bank, Sarjapur Road, Bangalore - 560034",+(91)-80-33568470,,2011,5.0,"Schools , Summer Camps , Kindergartens , Montessori Schools , Playgroups , CBSE Tutorials , Nursery Schools , ICSE Tutorials , Calligraphy Classes"
Nightingales English School,"No.1/ B And C, 4th Stage, Bannerghatta Road, Devarachikanahalli, Bilekahalli, Bangalore - 560076, Ne...",+(91)-80-33569265,,1991,4.1,"Schools , ICSE Schools"
Lawrence High School,"9th Main, 6th Sector, Hsr Layout, Bangalore - 560102, Near Bda Complex","+(91)-80-25722777 , +(91)-9845760764 , +(91)-9886583165",http://www.lawrenceschool.in,2013,4.1,"Schools , ICSE Schools"
SSB International School,"No.5/A, Hal 2nd Stage, Krishnarajapuram, Bangalore - 560016",+(91)-80-39627869,,1977,3.9,"Schools , ICSE Schools , Kindergartens , Montessori Schools , International Schools , Montessori International"
SSB International School,"No.5/A, Hal 2nd Stage,100 Feet Road, Indiranagar, Bangalore - 560038, Opposite G G Hospital",+(91)-80-39629381,,1977,3.8,"Schools , ICSE Schools , Kindergartens , Montessori Schools , International Schools , Montessori International"
Mount Litera Zee School,"No.367/1, M R Complex, 1st Floor, Kalkere Main Road, Horamavu, Bangalore - 560043, Near Bharath Petr...",+(91)-80-30924796,,2015,1.0,"CBSE Schools , Schools , International Schools , CBSE Tutorials , Montessori International"
Orchids The International School,"No.4,5,6, Valegarahalli,Kengeri, Mysore Road, Bangalore - 560039, Opposite R V Engineering College",+(91)-80-33674260,http://www.orchids.edu.in,2013,3.8,"CBSE Schools , Schools , Montessori Schools , International Schools , Nursery Schools"
Redbridge International Academy,"Survey No.114, S Binjipura Village,Hulimangala Post, Jigini Hobli,Anekal Taluk, Electronic City, Ban...",+(91)-80-33673297,http://www.rbia.in,2011,3.8,"Schools , ICSE Schools , Kindergartens , Boarding Schools , Day Care Centres , Montessori Schools , International Schools , Boys Boarding Schools , Nursery Schools , Girls Boarding Schools , IGCSE Schools , ICSE Boarding Schools , English Medium Schools , IGCSE Boarding Schools , Montessori International , Day Boarding Schools"
The Foundation School,"No 498/14, 3rd Cross,Borewell Road, Whitefield, Bangalore - 560066, Near Post Office",+(91)-80-33566323,http://www.foundationschoolindia.com,2013,5.0,"CBSE Schools , Schools"
Bachpan A Play School,"Plot No.29, 4th Main,Church Street,Munireddy Layout, Horamavu, Bangalore - 560043, Close Shoba Store...",+(91)-80-39557805,http://www.bachpanglobal.com,2012,4.4,"Schools , Kindergartens , Day Care Centres , Montessori Schools , Montessori Teachers Training Institutes , Language Classes For Kannada , Teacher Training Institutes , Nursery Teacher Training Institutes , Nursery Schools"
Little Angels School,"No.183, 2nd Cross, Nehru Road, Kammanahalli, Bangalore - 560084, Opposite Mosque",+(91)-80-39627997,,1993,3.7,"Schools , Kindergartens , Day Care Centres , Montessori Schools , Schools State Syllabus , Baby Sitters , Nursery Schools , Schools Nursery To X"
Guru Educational And Charitable Trust,"No.116/2,2nd Floor, Magadi Main Road, Vishwaneedam Post, Byadarahalli,Anjana Nagar, Sunkadakatte, Ba...",+(91)-80-39827958,,2011,5.0,"Schools , Correspondence Education , MBA Institutes , MBA Correspondence Institutes , B Com Institutes , Distance Education Institutes , Institutes For Puc Correspondence , B Ed Correspondence Institutes , BCom Correspondence Institutes , BA Correspondence Institutes , Correspondence Colleges , Institutes For Sslc Correspondence , Education Consultants For MBA , Institutes For MA , MCom Correspondence Institutes , MA Correspondence Institutes , Institutes For B Tech Correspondence , Institutes For M Tech Correspondence , BCA Correspondence Institutes , BSc IT Institutes , Institutes For BE Correspondence , MSC Correspondence Institutes , Institutes For BSc Correspondence , Institutes For Bbm Correspondence , MCA Correspondence Institutes , Institutes For Journalism Correspondence , Institutes For Diploma In Journalism Correspondence , Institutes For Distance Education B Tech , Institutes For Distance Education Engineering , BBA Correspondence Institutes , Institutes For Bbm , BSc Correspondence Institutes , Institutes For Advanced Diploma Course , Institutes For Distance Education Executive MBA , Institutes For BSc IT Correspondence , Institutes For Distance Education In Pgdrm , Institutes For Finance Correspondence , Institutes For Distance Education Diploma In Engineering , MSC IT Correspondence Institutes"
Hillrock National Public School,"Survey No.101, Brahmadevara Gutte, Kodigehalli, 6th Block, Vishweshwaraya Layout, Nagarbhavi, Bangal...",+(91)-80-33538391,http://www.hillrocknationalpublicschool.com,2015,4.4,"CBSE Schools , Schools , Kindergartens , Montessori Schools , Nursery Schools , CBSE Boarding Schools"
Ilm Montessori,"No 322, 5th Main 1st Block, Koramangala, Bangalore - 560095, Behind Wipro Park",+(91)-80-33674419,http://www.ilm-foundation.com,2013,4.3,"Schools , Kindergartens , Montessori Schools , Baby Sitters , Nursery Schools , English Medium Schools , Montessori International"
Sree Raghavendra High School,"Magadi Main Road,Vrushabavathinagar, Kamakshipalya, Bangalore - 560079, Opposite Pooja Convention Hall",+(91)-80-33055819,http://www.srhstheschool.com,1981,3.6,"Schools , Kindergartens , Schools State Syllabus , Public Schools , Nursery Schools , English Medium Schools , Schools Nursery To VII , Schools Nursery To X"
Vikramaditya Public School,"No.31, 6th Cross,K N Extension, Yeshwanthpur, Bangalore - 560022, Near To Lakshmi Venkateshwara Kaly...",+(91)-80-33792065,,2015,4.0,"Schools , Schools State Syllabus , Nursery Schools , English Medium Schools , Schools Aided , Schools Nursery To VII"
ALPINE PU COLLEGE,"No.19/1, bikasapura,kanakpura main raod, Konanakunte Cross, Bangalore - 560062, Near Metro cash & ca...",+(91)-80-33792282,http://www.alpinepucollege.com,2013,3.5,"CBSE Schools , Schools , Pre University Institutes , Nursery Schools"
New Baldwin Residential School,"No.25, Ramamurthy Nagar Main Road, Banaswadi, Bangalore - 560043, Next Rashi Diagnostic Centre",+(91)-80-33090748,http://www.newbaldwininstitutions.org,1990,3.9,"Schools , ICSE Schools , Kindergartens , Pre University Institutes , Boarding Schools , Montessori Schools , International Schools , Schools State Syllabus , Nursery Schools , ICSE Boarding Schools , Schools Nursery To VII"
Smart Kidz Play School,"Plot No.34, Yemlur Main Road, Kempapura, Marathahalli, Bangalore - 560037, Near Rohan Jhoraka Apartm...",+(91)-80-33083455,http://www.smartkidzindia.com,2010,4.0,"CBSE Schools , Schools , Kindergartens , Day Care Centres , Nursery Schools , Creche , English Medium Schools"
Saandeepani Academy For Excellence,"No.90/75, Sarjapura, Bangalore - 562125, Near Sompura Gate",+(91)-80-30161025,http://www.saandeepani.in,2011,3.5,"Schools , ICSE Schools , Kindergartens , Playgroups , Nursery Schools"
Gnan Srishti School Of Excellence,"19th Main, 17th Cross, Sector 1, Hsr Layout, Bangalore - 560102, Near Hsr Water Tank",+(91)-80-33050196,http://www.gsshsr.com,2008,3.9,"Schools , ICSE Schools , Kindergartens , Day Care Centres , Montessori Schools , Nursery Schools , English Medium Schools , Schools Nursery To X"
Daffodils English School,"4th Main, Postal Colony, Rmv 2nd Stage, Sanjay Nagar, Bangalore - 560094",+(91)-80-33057888,http://www.daffodilsenglishschool.com,1978,4.0,"Schools , ICSE Schools"
Patel Group Of Institutions,"No.25/2, Kariyammanna Agrahara, Bellandur, Bangalore - 560103, Nr Outer Ring Road",+(91)-80-33055976,http://www.patelgroupofinstitutions.edu.in,2006,3.8,"CBSE Schools , Schools , Colleges , ICSE Schools , Institutes , Pre University Institutes , Correspondence Education , Puc Tutorials , Fashion Designing Institutes , Engineering Institutes , MBA Institutes , Schools State Syllabus , Institutes For Hotel Management , Interior Designing Institutes , MBA Correspondence Institutes , Law Colleges , Polytechnic Institutes , B Com Institutes , Nursing Institutes , Institutes For Puc Correspondence , Management Institutes , BCom Correspondence Institutes , Nursery Schools , MSC Institutes , B Com Tutorials , BA Correspondence Institutes , Correspondence Colleges , Bbm Institutes , BBA Institutes , Evening Colleges For MBA , MBA Colleges , Institutes For BCA , BA Institutes , Institutes For BSc , MCA Institutes , M Tech Institutes , Bbm Colleges , B Tech Engineering Institutes , Institutes For Sslc Correspondence , Institutes For Paramedical Sciences , Education Consultants For MBA , MCom Institutes , Institutes For MA , Biotechnology Institutes , MCom Correspondence Institutes , Institutes For Financial Management , MA Correspondence Institutes , Junior Colleges , Institutes For Diploma In Civil Engineering , Mechanical Engineering Institutes , BCA Correspondence Institutes , Institutes For MPhil , Institutes For M Tech Correspondence , Institutes For B Tech Correspondence , Institutes For BE Correspondence , Civil Engineering Institutes , MSC Correspondence Institutes , Institutes For BSc Correspondence , Institutes For Diploma In Post Graduate , Institutes For Bbm Correspondence , Institutes For Part Time MBA , Institutes For MSC Biotechnology , Institutes For Hotel Management Correspondence , Institutes For Marketing , Institute Nursing BSc , Retail Management Institutes , Institutes For PHD Correspondence , Institutes For PHD Law Correspondence , Institutes For Llm Correspondence , MCA Correspondence Institutes , Institutes for Electrical Engineering , Chemical Engineering Institutes , BBA Correspondence Institutes , Institutes For Electronics & Communication Engineering , Institutes For MPhil Correspondence , Institutes For Diploma In Journalism Correspondence , Institutes For Distance Education B Tech , Institutes For M Pharma , Institutes For BSc Biotechnology , Institutes For Distance Education Engineering , Institutes For MBA In Media , Institutes For Bbm , BSc Correspondence Institutes , MBA College Correspondence , Institutes For Business Accounting , Institute Computer Engineering , Institutes For BSc IT Correspondence , Institutes For Distance Education Executive MBA , Institutes For Bhm Correspondence , Institutes For Social Work , Institutes For Nursing Gnm , Institutes For Diploma In Information Technology , Institutes For Pgdpm , Institutes For Pgdabpm , Institutes For Gnm , Institutes For Biotechnology Engineering , Institutes For PGDCA , Institutes For BSc Management , Institutes For International Marketing Management , Institutes For Distance Education Diploma In Engineering , Institutes For Biotechnology Correspondence , Institutes For Pgdmm , Institutes For Marketing Management , Institutes For Nursing Correspondence , MSC IT Correspondence Institutes , Institutes For PGDCA Correspondence , Institutes For Financial Management Correspondence , Education Consultants For M Pharmacy , Admission For Engineering , Institutes For Pgdba , Institutes For Pgdba Correspondence , Institutes For Nursing Diploma , Institutes For Human Resource Development Correspondence"
The Home School,"CA No 4, Umkaval Thalaghattapura, Kanakapura Road, Bangalore - 560062, Opp To Shobha Apartments",+(91)-80-39827857,,2000,4.3,"Schools , Kindergartens , Baby Sitters , Nursery Schools , English Medium Schools , Schools Nursery To X"
Mount Litera Zee School,"No.9, 1st Main, Ramanna Garden, Vidyaranyapura, Bangalore - 560097",+(91)-80-33083676,http://www.zeeschool-northbangalore.org,2009,3.9,"CBSE Schools , Schools"
Trio World School,"No.3/5, Kodigehalli Main Road, Sahakara Nagar, Bangalore - 560092, Near Chairmans Club",+(91)-80-33055035,http://www.trioworldschool.com,2007,4.1,"Schools , ICSE Schools , Kindergartens , Boarding Schools , Montessori Schools , International Schools , Nursery Schools , IGCSE Schools"
Eurokids,"Site No.2, Akshayanagar Colony,Begur Hobli, Bannerghatta Road, Bangalore - 560076, Near DLF Township",+(91)-80-33723401,http://eurokidsindia.com,2015,3.5,"Schools , Kindergartens , Playgroups"
Euro Kids,"45, 3rd Main, Park Road, Kengeri Satellite Town, Park Road., Kengeri Satelite Town, Bangalore - 5600...",+(91)-80-33092207,http://www.eurokidsindia.com,2007,4.0,"Schools , Kindergartens , Nursery Schools"
Royale Concorde International School And PU College,"Hongasandra 13th Main,Begur Main Road, Bommanahalli, Bangalore - 560068, Behind State Bank Of India",+(91)-80-33539657,http://www.rcis.in,2005,5.0,"CBSE Schools , Schools , Colleges , Pre University Institutes , Kindergartens , Day Care Centres , Montessori Schools , International Schools , Playgroups , Commerce Colleges , Nursery Schools"
Planet Kids,"No.7/11,Anugraha, 1st Cross Road,3rd Block, Kumara Park West, Bangalore - 560020, Behind Mahalakshmi...","+(91)-80-32719898 , +(91)-9844458586",,2004,4.1,"Schools , Kindergartens , Montessori Schools , Playgroups , Nursery Schools , Summer Camps"
Ankur Montessori House Of Children,"No.111, 8th Main,18th Cross, Malleswaram West, Bangalore - 560055, Next To Fast Food Restaurant",+(91)-80-33568501,http://www.ankurmontessorihoc.com,2012,4.3,"Schools , Summer Camps , Kindergartens , Day Care Centres , Montessori Schools , Nursery Schools"
M G School For Excellence,"No.171, Bilekahalli, Bannerghatta Road, Bangalore - 560076, Near Someshwara Temple",+(91)-80-39828052,http://www.mgexcellence.org,1998,4.3,"Schools , ICSE Schools , Kindergartens , Nursery Schools , English Medium Schools"
Euro Kids,"No 2256, 4th C Cross, 1st Main Road, Rpc Layout, Vignana Nagar, Bangalore - 560037, Adjacent To Vija...",+(91)-80-33722098,,,3.5,"Schools , Kindergartens , Montessori Schools , Nursery Schools"
Narayana E-Techno School,"66/18` Sri muneshwara temple, Ayyappanagar,hoodi main road, Krishnarajapuram, Bangalore - 560016, Ne...",+(91)-80-33511481,http://www.narayanagroup.com,2013,3.7,"CBSE Schools , Schools , Pre University Institutes , Kindergartens , Abacus Classes , Montessori Schools , Nursery Schools , English Medium Schools , Montessori International , Schools Nursery To X"
MVJ International School,"Chowdeshwari Temple Street, Marathahalli, Bangalore - 560037, Near Ganesha Temple",+(91)-80-33090464,http://www.mvjinternationalschool.com,2010,4.1,"CBSE Schools , Schools , International Schools , English Medium Schools"
Global Residential School,"Hoskote, Bangalore - 562114, Near Industrial Area",+(91)-80-33562921,,2004,4.2,"Schools , ICSE Schools , Pre University Institutes , Boarding Schools , Schools State Syllabus , Boys Boarding Schools , Girls Boarding Schools , ICSE Boarding Schools"
Eurokids,"18, 8th B Main, A Sector, Yelahanka New Town, Bangalore - 560106, Near Sub Registrar Office",+(91)-80-33910663,,,4.5,"Schools , Kindergartens , Nursery Schools"
Icon International School,"No.220,Ideal Homes Township, 43rd Main,4th Cross,F Road, Rajarajeshwari Nagar, Bangalore - 560098, N...",+(91)-80-33539143,,2012,5.0,"CBSE Schools , Schools , ICSE Schools , International Schools , Schools State Syllabus , Public Schools , Convent Schools , Special Schools , English Medium Schools , Isc Schools"
Euro Kids,"No.69, Nobel Residency, 3rd Cross, S O S Post, Off Bannerghatta Road, Btm Layout, Bangalore - 560076",+(91)-80-39558608,http://www.eurokidsindia.com,2001,4.2,"Schools , Kindergartens , Nursery Schools"
Sattva Pre School,"No.1031,Municipal No.22, 15th Main,Dr Rajkumar Road,4th Block, Rajajinagar, Bangalore - 560010",+(91)-80-33055243,http://www.sattvapreschool.com,2003,4.0,"Schools , Kindergartens , Day Care Centres , Montessori Schools , Playgroups , Baby Sitters , Baby Sitting At Home , Nursery Schools"
Aditya Institutions,"No 12, Kogilu Mn Rd, Yelahanka, Bangalore - 560064, Bh Sri Annapoorneshwari Temple",+(91)-80-33531731,http://www.adiityaedu.net,1998,3.9,"Schools , Colleges , Pre University Institutes , ICSE Schools , Institutes , Tutorials , Kindergartens , Language Classes For English , Correspondence Education , Montessori Schools , Education Consultants , MBA Institutes , MBA Correspondence Institutes , B Com Institutes , Nursing Institutes , Institutes For Personality Development , Institutes For Puc Correspondence , Management Institutes , BCom Correspondence Institutes , Tutorials For Commerce , Nursery Schools , ICSE Tutorials , Correspondence Colleges , BA Correspondence Institutes , College Degree One Sitting , B Com Tutorials , MBA Colleges , Bbm Institutes , Institutes For BCA , BBA Institutes , Evening Colleges For MBA , Institutes For BSc , Institutes For Diploma In Computer Science , Bbm Colleges , BA Institutes , MCA Institutes , Tutorials For Pcmb , Institutes For MA , Institutes For B Pharmacy , Institutes For D Pharma , MCom Institutes , Education Consultants For MBA , MA Correspondence Institutes , MCom Correspondence Institutes , Institutes For Financial Management , BSc IT Institutes , Language Classes For English For Children , BCA Tutorials , Junior Colleges , Institutes For Bbm Correspondence , Institute Nursing BSc , BCA Correspondence Institutes , MSC Correspondence Institutes , Institutes For Diploma In Post Graduate , Institutes For Project Management , College BCom One Sitting , Institutes For BSc Correspondence , MCom Tutorials , Institutes For Pharmacy Post Graduate , BBA Tutorials , MCA Correspondence Institutes , Institutes For Marketing , Retail Management Institutes , College BA One Sitting , College Pg One Sitting , Institutes For Hospitality Management , College One Sitting , MCA Tutorials , College MSC One Sitting , College BBA One Sitting , Tutorials For MA , BBA Correspondence Institutes , Institutes For Financial Management Diploma , Institutes For Nursing MSC , College MA One Sitting , College BSc One Sitting , Tutorials For Colleges , Institutes For Nursing Diploma , Institutes For Diploma In Information Technology , MSCIT Training Institutes , College MCA One Sitting , College MCom One Sitting , College MBA One Sitting , Institutes For Bbm , Institutes For Bhm Correspondence , Institutes For Nursing Gnm , MSC IT Correspondence Institutes , Institutes For BSc IT Correspondence , Institutes For Computer Science Correspondence , College Mlisc One Sitting , College Blisc One Sitting , Institutes For Computer Software Correspondence , Tutorials For Middle School , Institutes For Finance Correspondence , Institutes For Marketing Management , Institutes For Pgdba Correspondence , Institutes For Marketing Correspondence , Institutes For Quality Correspondence , Institutes For PGDCA Correspondence , Institutes For International Marketing Management , Institutes For Pgdba , Institutes For PGDCA , Education Consultants For M Pharmacy , Institutes For Human Resource Development Correspondence , Institutes For MS IT Correspondence"
Euro Kids,"No 278, 3rd Main,10th Cross,7th Stage,Mylasandra Main Road,Beml Layout,1st Phase, Mylasandra, Bangal...",+(91)-80-39828600,http://www.eurokidsindia.com,2014,4.7,"Schools , Kindergartens , Montessori Schools , Playgroups , Nursery Schools"
Podar Jumbo Kids,"No.667, 9th Main, Hsr Layout Sector 7, Bangalore - 560068, Near New Larence School",+(91)-80-33910614,http://www.podarthappykids.com,2011,3.0,"Schools , Kindergartens , Montessori Schools , International Schools , Playgroups , Nursery Schools"
New Baldwin International Residential School,"No.128, Old Madras Road, Virgonagar, Bangalore - 560049, Near Budigere Cross Road",+(91)-80-39626872,http://www.newbaldwininstitutions.org,1990,4.0,"Schools , ICSE Schools , Boarding Schools , International Schools , Schools State Syllabus"
Euro Kids,"No.318, 9th Main, 18th Cross, 2nd Phase, Ideal Homes Township, Rajarajeshwari Nagar, Bangalore - 560...",+(91)-80-33723502,http://www.eurokidsindia.com,1993,4.1,"Schools , Kindergartens , Playgroups"
Euro Kids,"86,Amarshanti, 1st Block, Jayanagar East, Jayanagar 1st Block, Bangalore - 560011, Near To Swimming ...",+(91)-80-33792319,,2015,3.5,"Schools , ICSE Schools , Kindergartens , Montessori Schools , Baby Sitters , Montessori Teachers Training Institutes , Nursery Schools , Montessori International"
New Indus Valley Residential School,"Garden City College Road, Subhashnagar Post, Virgonagar, Bangalore - 560049, Near Bhattarahalli",+(91)-80-39628526,http://www.newindusvalley.com,2006,4.0,"Schools , ICSE Schools , Boarding Schools , Nursery Schools"
Euro Kids,"Holy Queen - No.44, 10th Main, 10th Cross, Maruthi Nagar, Malleshpalya, Bangalore - 560075, Behind B...",+(91)-80-33055859,http://www.eurokidsindia.com,,3.9,"Schools , Kindergartens , Nursery Schools"
Diamond Stone International School,"Madivalam Cross,Nallur Road, Hosur, Attibele, Bangalore - 562107","+(91)-80-33539424 , +(91)-4344-312999",http://www.dsischool.com,2009,3.5,"CBSE Schools , Schools , ICSE Schools , Boarding Schools , Montessori Schools , International Schools , Schools State Syllabus , Public Schools , Nursery Schools , CBSE Boarding Schools , IGCSE Schools , English Medium Schools , ICSE Boarding Schools , Montessori International , Schools Nursery To VII , Schools Nursery To X"
Global Academy For Learning School,"No.40, Shri Chodeshwari Farm, Pattenegare Main Road, Global Village, Bangalore - 560059",+(91)-80-33618973,http://www.gaflschool.com,2013,4.6,"CBSE Schools , Schools , ICSE Schools , Kindergartens , Day Care Centres , Montessori Schools , International Schools , Schools State Syllabus , Baby Sitters , Nursery Schools , IGCSE Schools , Montessori International , Schools Nursery To VII"
Capital Public School,"No.140/1, 3rd Cross.A Narayanapura, Dooravani Nagar, Bangalore - 560016, Near Kaveri Water Tank",+(91)-80-33561369,http://www.capitalpublicschool.com,2010,3.8,"CBSE Schools , Schools , Public Schools"
Vikramaditya Public School,"No.31, 6th Cross,K N Extension, Yeshwanthpur, Bangalore - 560022, Near To Lakshmi Venkateshwara Kaly...",+(91)-80-33792065,,2015,4.0,"Schools , Schools State Syllabus , Nursery Schools , English Medium Schools , Schools Aided , Schools Nursery To VII"
Freedom Kids,"No.129, 4th Cross,Vishwanatha Nagenahalli, R T Nagar, Bangalore - 560032, Behind Nagenahalli Church,",+(91)-80-33539355,,2015,3.5,"Schools , Kindergartens , Day Care Centres , Baby Sitters , Nursery Schools"
Hillrock National Public School,"Survey No.101, Brahmadevara Gutte, Kodigehalli, 6th Block, Vishweshwaraya Layout, Nagarbhavi, Bangal...",+(91)-80-33538391,http://www.hillrocknationalpublicschool.com,2015,4.4,"CBSE Schools , Schools , Kindergartens , Montessori Schools , Nursery Schools , CBSE Boarding Schools"
